symbol,company,sector,industry,close,change_pct,volume,rel_volume,market_cap,pe,pb,roe,debt_to_equity,eps_ttm,div_yield,tech_rating,ma_rating,osc_rating,rsi,momentum,awesome_osc,cci20,stoch_k,stoch_d,macd,adx,atr,sma50,sma200,perf_1w,perf_1m,perf_1y,candle_patterns
MFSL,Max Financial Services Limited,Finance,Life/Health Insurance,1669.3,-1.1195356000473933,366339,0.6831816277088214,577791142151.0,595.1370815358837,,1.56967759532668,0.443039196938917,2.8049,0.0,Buy,Strong buy,Neutral,56.01511995335216,65.09999999999991,8.124705882357148,63.59364958966708,79.2766020598118,64.01119476404581,2.5003864708437504,12.829450586580823,47.83782049970443,1632.9220000000016,1645.3209999999995,6.061376199250261,3.6253026258613112,5.3319030792529025,
MOTILALOFS,Motilal Oswal Financial Services Limited,Technology Services,Internet Software/Services,953.45,0.5589832832357821,836211,0.6602457910674073,574410754094.0,31.16868257600523,,15.597570872162,1.64920174548344,30.59,0.628864898857562,Buy,Strong buy,Neutral,67.15666972149921,98.10000000000002,73.26176470588155,141.09584201787405,91.26857888588295,92.1753946672868,28.829054386647613,27.298650564853276,29.412324644498927,843.9590000000009,853.6907499999988,11.553761553761554,13.10201660735469,16.894501317967276,
JSL,Jindal Stainless Limited,Non-Energy Minerals,Steel,696.7,-1.4568599717114505,1001225,1.6575162312346268,574373114495.0,17.997933350555414,,17.5083239170136,0.37695035389323006,38.71,0.430601406631262,Sell,Strong sell,Neutral,45.52318991466353,6.050000000000068,-10.617794117647122,-1.321649708509624,72.71782075275529,74.54895059241561,-8.8722470964683,32.366940761116616,22.089068198947363,737.6829999999999,762.3364999999995,1.7080291970802985,-5.21088435374149,3.27601541654314,
FACT,Fertilizers & Chemicals Travancore Ltd.,Process Industries,Chemicals: Agricultural,884.85,-7.19492369814883,1631576,0.942743658993578,572529316711.0,,,-2.91119434725454,2.95147487434879,-0.6108,0.0440777576853526,Sell,Sell,Neutral,47.45625830098345,18.0,56.300441176469235,29.580936729664497,40.45674009195009,54.2536041016003,15.09864235133739,23.65637538704503,41.63512179751022,891.0109999999995,867.9822499999995,-1.9013303769401304,2.413194444444447,-13.164867517173699,
TATACOMM,Tata Communications Limited,Communications,Major Telecommunications,1988.8,2.409886714727083,1088874,1.726812363694494,567463493042.0,54.36523773857231,16.443325550148217,32.2735347182605,3.5534545581136303,36.5822,1.25558736376877,Strong buy,Strong buy,Neutral,63.25795603415332,16.09999999999991,125.90470588235553,79.6570764312678,49.90310077519376,38.45221818001181,61.13093409330054,33.10138914995839,76.71354016779888,1731.352,1701.0289999999995,0.44444444444444214,21.997300944669362,18.522050059594754,
THERMAX,Thermax Limited.,Producer Manufacturing,Industrial Machinery,4702.4,0.12988948746884685,74248,0.37298201248933144,560838931055.0,73.53244722439405,,13.7410054105805,0.42388157053101205,63.95,0.297445158548893,Buy,Buy,Neutral,54.588425257854375,-129.70000000000073,146.1676470588245,-6.35316898309144,38.039492919843106,41.99845198112427,97.54241072661716,46.62791343728126,174.18741176085555,4389.614000000001,3412.1220000000044,1.638352137638855,7.358279491335797,33.310653739298054,
ABBOTINDIA,Abbott India Limited,Health Technology,Pharmaceuticals: Major,26215.0,0.2677376171352075,7740,1.0058610248346307,557173712133.0,35.892235940484746,,34.4612282871525,0.036024959207739904,730.3808,1.81153893092507,Sell,Strong sell,Sell,46.51457538963249,180.0,-541.0882352940826,-43.76582441998468,31.403454871778848,24.221060120159155,-174.96018222154817,20.63394902909133,549.8109687805822,26369.700000000008,28037.149999999994,0.07635044855888529,-5.853833722391812,-17.80843392381251,
VMM,Vishal Mega Mart Ltd.,Retail Trade,Apparel/Footwear Retail,118.66,0.6702299143123712,18912604,1.6883132905201756,555553422279.0,66.6629213483146,,12.1498911293592,0.268165225060291,1.78,0.0,Sell,Strong sell,Sell,48.147813362600694,-0.07000000000000739,-1.7199411764704422,-60.817663391354905,41.307045611393406,38.028445772201515,-0.517302275723722,20.490757309384776,3.302332833643636,120.43480000000005,129.3793,-0.2773342297672059,-1.7715231788079475,-2.433810228580832,
MRF,MRF Limited,Consumer Durables,Automotive Aftermarket,128645.0,-1.1069685205826958,6602,1.0081390199581597,545418871686.0,22.543775132620468,,12.2656096771104,0.152883302438764,5706.4533,0.182734327615434,Neutral,Neutral,Neutral,55.461791406544506,5140.0,2227.882352941044,95.57078911947626,74.69819341655293,72.59519074962971,-17.98381229696679,23.310848619952854,2387.796832948418,129415.6,142945.50000000012,4.090136742454892,1.5351223362273085,-6.609800362976406,
COLPAL,Colgate-Palmolive (India) Limited,Consumer Non-Durables,Household/Personal Care,1997.8,-1.4551373748335226,417545,0.9258784974755622,543413668626.99994,41.000024627104594,,81.5931884084738,0.0299284771890841,48.7268,2.55261643184264,Strong sell,Strong sell,Sell,41.41425985013597,-1.7000000000000455,-40.767352941175886,-78.52691887422147,28.69069435960091,44.206882508654076,-16.389051889379516,15.87348087406533,50.3777004216666,2080.6780000000017,2143.0870000000027,-2.1645445641527936,-8.65112025605853,-16.883008820103175,
GODREJPROP,Godrej Properties Limited,Finance,Real Estate Development,1795.9,-0.7899679593415067,462447,0.8514733281545547,540519910650.0,29.2388044635618,,10.147197543051401,0.8297385508317701,61.4218,0.0,Buy,Strong buy,Sell,57.33994323216977,87.60000000000014,29.240000000006376,90.23162430113334,86.37622245421151,82.7315276235676,9.202716982178572,14.085294200839533,56.11397367642747,1756.8999999999987,1890.2859999999973,8.802859566218356,6.651226319852722,-27.055239642567013,long_lower_shadow_bullish
KEI,KEI Industries Limited,Producer Manufacturing,Electrical Products,5631.0,0.008880206020779682,339856,1.450064021852337,538408212215.99994,58.64403249323058,,14.7531166525764,0.0379633869611586,96.02,0.0799026962720953,Buy,Strong buy,Neutral,65.29883033933234,295.5,299.0205882352984,156.34943653506107,92.51904773048672,87.42583587949646,139.15077039695552,15.428022502907732,173.77925026417438,5077.096,4450.9865,7.585021016431028,11.504950495049505,56.82615718821367,hanging_man_bearish;long_lower_shadow_bullish
APLAPOLLO,APL Apollo Tubes Limited,Non-Energy Minerals,Steel,1871.6,0.5749905959481872,502095,0.6986083627356556,519290653923.0,43.19708265054123,,25.3144314983825,0.09395774214438511,43.327,0.307445528672637,Neutral,Neutral,Neutral,53.735843235516704,49.0,-8.172941176472932,71.71884012374613,86.79549363401689,72.02703941167553,-14.811186728391021,15.206673463192994,46.46412153282011,1913.4159999999988,1884.7575000000004,5.140160665131173,1.2387082814950972,4.5703430550899515,
KRT.RR,Knowledge Realty Trust,Finance,Real Estate Investment Trusts,116.66,-0.23943902856165653,9200780,20.838218764176432,517893511628.0,142.07770064547557,1.1978454389206123,1.65744395350331,0.286269445678411,0.8211,1.87601678225875,Sell,Strong sell,Sell,48.79620564528838,-0.3299999999999983,-0.37897058823531893,22.647559875736178,56.93146417445495,56.02284527518182,-0.0749777486926888,17.434613986692835,1.8048381918507068,116.87240000000011,118.22505,-0.5456095481670934,0.051457975986279825,13.262135922330092,spinning_top_black
UPL,UPL Limited,Process Industries,Chemicals: Agricultural,608.65,-0.35199738048460666,4384034,2.8664016137506665,512917215987.0,26.738566972718882,,6.014802297016071,0.679501959880101,22.763,0.987491770901909,Strong sell,Strong sell,Sell,40.18201355122954,-28.800000000000068,-20.25720588235447,-98.30321118665066,30.321307068674624,31.909506084925784,-8.479385125697604,17.889667436802938,14.87962601973906,638.411000000001,690.6502500000004,1.653444676409182,-3.373551357358311,-4.749608763693274,
RVNL,Rail Vikas Nigam Ltd.,Industrial Services,Engineering & Construction,243.99,-1.4500363518862602,5474304,0.6333357509203134,508953399494.0,58.12053358742258,,9.02119628414004,0.490589339675662,4.198,1.11429741909054,Sell,Strong sell,Sell,43.95972998793025,8.379999999999995,-18.762911764705905,5.418777777204671,77.5304802166877,66.9609007404278,-8.87000998670814,36.30336690010609,7.888630211472901,272.0518000000001,308.65684999999957,6.778993435448582,-9.666790077748987,-38.62658785058483,
RADICO,Radico Khaitan Limited,Consumer Non-Durables,Beverages: Alcoholic,3769.2,2.146341463414629,746962,2.577055107624262,504800667033.0,83.51872368712607,,19.9187484005947,0.150328316583792,45.13,0.106126130906582,Strong buy,Strong buy,Buy,72.0520303292388,278.5,121.27705882352438,248.55031404838266,84.45245513008868,77.43927627255239,74.3450253910787,28.148174846980993,94.80641482493057,3385.5260000000026,3076.1080000000006,8.158053315733586,4.691275727022738,41.966101694915245,
BDL,Bharat Dynamics Ltd.,Electronic Technology,Aerospace & Defense,1373.4,4.695837780149423,3488237,3.1321722814762376,503473593750.0,119.7447120163217,,10.1901011138278,7.43226318568258e-05,11.4694,0.374954495813615,Strong buy,Strong buy,Buy,65.39842471664798,166.0,-19.047941176470886,141.22397244389407,96.58683953988873,77.25861802544627,-4.978784947860049,22.423811037629733,43.43091139040034,1317.3140000000024,1404.1284999999982,16.587436332767407,5.719344161342482,-28.056574122577263,
SUNDARMFIN,Sundaram Finance Limited,Finance,Finance/Rental/Leasing,4475.5,1.4944666182873645,114567,1.0828679881587453,496895354415.0,23.958061214438967,,14.6587740757723,4.07980985184961,186.8056,0.827305555245005,Neutral,Neutral,Buy,54.98678655780293,370.10000000000036,18.637941176462846,91.13869198108493,85.84768755126505,86.72471449302793,-32.79904060231456,30.67376292095422,142.19128704488466,4551.609999999999,4792.585000000002,8.106476001835803,-1.3337742504409171,-6.740987705772036,engulfing_bullish
HINDCOPPER,Hindustan Copper Ltd,Non-Energy Minerals,Other Metals/Minerals,511.15,0.2844810672944847,3191552,0.9366646845836368,494100917868.0,53.836998651836865,,31.7206193004224,0.03318781996236,9.4944,0.481456111165476,Sell,Strong sell,Neutral,41.654210117394236,-15.200000000000045,-31.311029411764252,-82.2594587406085,24.69888781862431,24.37818761611342,-11.110124103493717,22.478927915238454,17.05743005026412,544.4830000000002,456.5734000000001,-0.35091139487280787,-8.999465907067842,102.43564356435643,
PREMIERENE,Premier Energies Limited,Electronic Technology,Semiconductors,1079.6,2.0705303961425603,1350684,1.2084719837320048,489007438354.0,32.26529508280011,,42.3507908051561,0.860582498939113,33.4601,0.0,Strong buy,Strong buy,Neutral,61.59028170274422,-0.5,20.494117647058147,54.42789623808744,52.82418456642788,46.81818548834841,15.736368155990704,16.336833087368834,33.32255012871591,1022.7110000000002,935.4910000000002,0.8971962616822345,9.81588851591902,7.959999999999991,
360ONE,360 One Wam Limited,Finance,Investment Managers,1145.1,0.33295364934723165,1587197,1.557106233459639,466118587498.0,39.24263193968471,,14.391973809322401,1.6197680861771802,29.18,1.04648120694166,Buy,Strong buy,Buy,63.38497824231777,71.19999999999982,41.93735294117732,92.53697893321437,82.06278026905835,80.17763566264284,13.57074802716511,14.660379286719039,32.50146560599491,1082.3739999999991,1096.5414999999994,6.057238121700459,5.045408678102927,2.0269969260925738,
AIIL,Authum Investment & Infrastucture Ltd,Finance,Financial Conglomerates,543.8,-1.4051309944701298,622962,0.2092647807725331,461978685547.0,23.850667976596693,,13.1256633028727,0.246537849406294,22.8002,0.0183823529411765,Buy,Strong buy,Neutral,63.26135803818982,81.09999999999997,58.84014705882345,92.3799097664545,76.1261261261261,77.9318792476687,16.957884936604614,25.833384555246703,24.617439376186272,484.36800000000005,539.2691,15.973555129025375,8.847077662129688,7.300710339384362,
PATANJALI,Patanjali Foods Limited,Process Industries,Agricultural Commodities/Milling,421.7,-0.5893446487505893,1950271,0.621565332768839,459095211280.0,25.281774580335732,,14.8320112748072,0.212950596845514,16.68,0.987479559189477,Strong sell,Strong sell,Neutral,35.996015111154975,1.25,-20.949852941175948,-62.26071609725514,26.7363439083622,26.686040237178847,-10.099034621486737,32.80424627264703,10.942218798113009,451.36500000000007,525.4035533930002,-0.7764705882352968,-10.637847001483363,-24.05899122988984,
SUPREMEIND,Supreme Industries Limited,Producer Manufacturing,Miscellaneous Manufacturing,3525.5,0.028372818839551707,183436,1.2637380428305207,448347724707.0,46.943699517713576,7.259331339706047,16.1288168318045,0.0147250720124751,75.1006,0.991627827910073,Sell,Strong sell,Neutral,47.275751126611254,-76.5,-9.074117647052844,-48.50802565500862,36.25000000000007,40.933159722222285,-21.302549260784417,12.275371084786912,89.74711546563272,3603.0160000000037,3771.9584999999947,1.875397329942787,2.7842565597667637,-23.524945770065077,spinning_top_white
NLCINDIA,NLC India Limited,Utilities,Electric Utilities,321.7,-0.6332046332046367,7203482,0.6137027057860813,446011652859.0,12.6644568495146,,17.7041192411788,1.32397857465642,25.4018,1.58557438209234,Neutral,Buy,Neutral,47.712217200977356,-14.900000000000034,-17.058823529411825,-45.14506455981388,28.063686023365392,21.759125498026247,-2.8867884674244806,22.298901754938296,13.45059384819828,321.1139999999999,272.7808500000001,1.787691820914405,-9.660207806795853,41.78052005288672,
PAGEIND,Page Industries Limited,Consumer Non-Durables,Apparel/Footwear,39975.0,-0.5102040816326531,84195,4.580594968662953,445893426250.0,58.374315826733636,,52.500154564201,0.18422211501531902,684.8046,1.37580484583481,Buy,Strong buy,Neutral,63.07907079502583,1630.0,1562.514705882444,154.29662518956775,89.5699545888009,86.32144491338438,651.8087470220489,24.78261986928753,1011.2753999644528,37678.100000000064,37403.32500000004,5.322091950994599,3.5085447954427758,-11.793909973521624,doji
ANTHEM,Anthem Biosciences Limited,Health Technology,Biotechnology,791.05,-0.8833479513845468,1253392,2.435464349094001,445656299015.0,75.6413811568288,,21.7077320989268,0.0177234893752408,10.4579,0.0,Buy,Strong buy,Neutral,57.80699228627576,29.549999999999955,5.98073529411613,171.546000968946,67.75186724408313,61.78102409652746,6.468760965682577,16.234486515123457,24.56230141293142,764.1240000000004,712.4910000000001,1.4036661966414474,-1.2421972534332142,9.40460549062997,
VOLTAS,Voltas Limited,Producer Manufacturing,Industrial Machinery,1343.4,-1.0459634649381129,987277,0.8662155011528313,444047314514.0,118.25912428035706,6.971380443861162,5.83235320587021,0.155653349476649,11.3598,0.521609538002981,Neutral,Buy,Sell,56.534426163779656,45.100000000000136,41.50323529411594,132.0863222252503,82.84589426321713,84.94956747427851,6.26725943417091,19.1031409814123,42.12530556246957,1336.754000000001,1382.2049999999997,4.544747081712069,3.8095974036009723,4.139534883720938,engulfing_bearish
AIAENG,AIA Engineering Limited,Producer Manufacturing,Industrial Machinery,4687.0,3.3995896666593217,184500,2.170468221168947,436272710609.0,34.52204969790444,,16.9894161162007,0.00127928404054438,135.7683,0.342245989304813,Strong buy,Strong buy,Neutral,70.29996581768988,56.30000000000018,316.3473529411767,102.63619904537222,58.479532163742704,54.19290073008611,133.46507836870387,29.176525072191055,147.37117984356183,4123.686000000001,3735.176000000001,7.57401882028919,17.681028422215523,38.2188145089944,
BALKRISIND,Balkrishna Industries Limited,Consumer Durables,Automotive Aftermarket,2243.7,0.425208128189061,130532,0.5643584946693087,433871441795.0,34.89261776277934,,11.6488441818329,0.375236073166479,64.303,0.71290128545013,Buy,Buy,Neutral,56.42192655814464,101.69999999999982,35.79323529411931,78.54627591324021,85.01586092522966,76.48589155989727,5.072362369191524,15.169819866000125,75.81085123095662,2198.0820000000003,2312.928499999999,11.626865671641783,5.884851344974035,-8.21435876457354,
MPHASIS,Mphasis Limited,Technology Services,Packaged Software,2267.5,-2.9572883677137685,1187118,2.873292412551191,433557186621.0,23.25879577392553,,18.2858052784719,0.243833416234538,97.49,2.50941028858218,Sell,Strong sell,Sell,47.67156764572446,-62.5,50.5894117647108,-123.7136064868496,49.38300835022878,49.98114861715382,17.072072156369813,11.406830570323098,78.08734363207438,2279.4600000000005,2575.869999999998,-1.37016093953893,3.0681818181818183,-15.90015577479415,
PETRONET,Petronet Lng Limited,Utilities,Gas Distributors,288.7,0.1561144839548963,2152318,0.5431432653990603,432975026080.0,11.067536121877072,,18.5593544951835,0.10506972908015401,26.0853,3.46440325653906,Buy,Strong buy,Neutral,62.84176940227021,19.25,13.984264705882595,111.98557861414142,86.49468892260995,89.30458600614001,3.8999742649707514,16.642815866630297,7.223804862460892,274.66280000000006,278.9502999999997,8.943396226415091,8.881765038657369,-2.843681642268211,spinning_top_white
CPPLUS,Aditya Infotech Limited,Consumer Durables,Electronics/Appliances,3637.8,3.5318894612516827,354987,1.0626848353511613,428863819582.0,115.43587530463039,,25.424629403660205,0.0960435451395604,31.5136,0.0,Strong buy,Strong buy,Buy,78.36498996982895,135.9000000000001,550.9202941176482,88.34769774122996,72.05039319907549,67.95903389907456,263.1450990619628,51.731268287013364,161.7097680677517,2666.204,1789.6879999999999,5.860784541962521,56.801724137931046,258.4039408866995,
PIIND,PI Industries Limited,Process Industries,Chemicals: Specialty,2803.6,-1.489810260014058,258029,0.6368433691941159,425637604661.0,32.202856401173435,,12.3511396843951,0.03047949779618,87.0606,0.534673581778324,Sell,Strong sell,Neutral,45.740189756257564,85.69999999999982,-49.27705882353257,20.305861378340996,64.62662133232587,70.38995928304576,-28.28963858268662,17.575742185188084,80.7143487680763,2939.273999999993,3236.786999999997,-0.404973357015989,-4.962711864406783,-32.258921883683286,
JKCEMENT,J.K. Cement Ltd.,Non-Energy Minerals,Construction Materials,5503.5,-0.6588447653429603,39304,0.40707260690523733,424469586076.0,42.84800034879448,,15.122239972939703,0.878608831574834,128.4424,0.272992820288826,Buy,Strong buy,Neutral,60.16181625029631,556.0,57.88382352941244,102.3324060053285,96.68070040591412,91.88524009296309,-0.36468164270445413,20.964868399994867,176.5471818638289,5373.399999999999,5743.675000000004,16.10759493670886,1.2696660226331768,-6.267563654943371,spinning_top_black
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Process Industries,Chemicals: Specialty,3839.9,0.06254071661238023,185370,1.9132518779531704,423175154486.0,73.36243707192189,,7.6462106279682,0.345792016272565,52.3415,0.0778755548633284,Strong buy,Strong buy,Neutral,65.10194045607322,281.4000000000001,34.13794117647694,157.73115773114483,82.09372935627083,78.46627180483081,38.882837558864594,16.938848420391725,117.53482185514885,3592.9020000000073,3501.5390000000048,3.809137604758045,3.778276262803713,8.658988652763236,
ASTERDM,Aster DM Healthcare Ltd.,Health Services,Hospital/Nursing Management,809.4,2.650602409638551,812938,0.7579946091563782,419159915466.0,107.56289120121198,,9.6987354961875,0.485080400187069,7.5249,0.988875154511743,Strong buy,Strong buy,Buy,63.90600947869168,55.39999999999998,29.522941176470567,93.94922315532415,61.222044728434525,55.85285764998226,18.002760945891964,26.50626295185762,27.239250595540035,735.0790000000006,661.7059999999998,-3.0658682634730567,8.556866952789694,42.46237789316202,
HUDCO,Housing & Urban Development Corp. Ltd.,Finance,Finance/Rental/Leasing,208.65,-1.3708343181281046,2550460,0.9782633794046802,417996731207.0,10.351961737680844,,20.2003779838076,6.44705548825827,20.1556,2.17911877394636,Buy,Buy,Neutral,51.629389724559985,2.719999999999999,1.206823529411622,62.005732378937665,66.25907610188789,74.07061963147994,1.0557010717215576,12.036497707210366,6.248983388472237,207.29179999999997,210.1632000000001,1.286407766990294,4.534068136272551,-6.690219578730829,
IRCTC,Indian Railway Catering & Tourism Corp. Ltd.,Consumer Services,Other Consumer Services,519.6,-0.8396946564885454,756287,0.898969774578533,415639990234.0,29.830866564857452,,34.9591782191043,0.0187362918774665,17.4182,1.82850543739775,Sell,Strong sell,Neutral,45.630588022362204,-9.0,-10.649705882352578,-18.062743210170563,52.43885869565227,53.472960711149405,-4.400745463945441,10.7029011820058,11.059659401396974,537.066,626.1414999999995,-0.8964333396910037,-1.2261191901910335,-31.631578947368418,
ASTRAL,Astral Limited,Producer Manufacturing,Miscellaneous Manufacturing,1542.1,-1.5073130229290501,464128,1.0052956237731037,413922713196.0,77.19725071460395,,13.9832440813561,0.0616821508662116,19.9761,0.243387960408892,Neutral,Neutral,Neutral,50.19954458429303,23.299999999999955,12.019117647057556,4.5418199264217245,64.25160586695345,61.84015613698822,-0.05179633995453514,9.61035716448474,42.56391003283894,1550.8200000000036,1504.4069999999963,1.856010568031698,7.673509286412502,-1.8957948978942796,
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Finance,Finance/Rental/Leasing,294.1,-0.6586725215335208,1749245,0.7484782752409693,408569314656.0,14.137451989866797,,11.8523670229882,4.28853837883616,20.8029,2.21013260795648,Sell,Strong sell,Neutral,46.75016027208235,4.25,-7.709264705882674,-12.442221717054895,66.03694208333647,65.27362880647412,-4.092282772178407,15.046232452683439,9.711978607139681,304.06,324.4347500000001,5.035714285714294,-7.515723270440245,10.876531573986814,long_lower_shadow_bullish
EMBASSY.RR,Embassy Office Parks REIT,Finance,Real Estate Investment Trusts,425.83,-0.9444276442810958,448679,1.1995318211627422,403499399361.0,119.23001539969201,1.942448369888369,1.55505093676609,1.08446144761313,3.5715,5.93873332080436,Sell,Strong sell,Sell,44.765366483821126,-2.3700000000000045,1.4220294117650383,-133.53100877028464,21.703619378038013,27.74904681881424,-0.1277484705680081,10.612881692548985,5.567612034649655,430.2740000000009,427.4082000000001,-1.6331716331716317,-0.7412414629029642,8.907928388746798,
IPCALAB,IPCA Laboratories Limited,Health Technology,Pharmaceuticals: Major,1585.8,2.733868877947658,262446,1.2521911890582254,401821572864.0,35.2555124254672,,15.2025078169443,0.100295021832112,44.9802,0.252509311280854,Buy,Strong buy,Buy,52.053342010803775,-56.100000000000136,-18.521470588234934,-4.118530122051401,43.01666666666663,40.84444444444442,1.9393633737640812,18.547000300060773,50.35053871041568,1550.219999999998,1453.337999999998,-2.699717756779973,-3.7684325505188503,17.206208425720618,
KPRMILL,K.P.R. Mill Limited,Consumer Non-Durables,Apparel/Footwear,1159.75,-2.246291301416056,1246017,1.5177963456932568,397016955612.0,13.611450166658843,,16.1968671726046,0.1046300196574,85.204,0.430477830391735,Buy,Strong buy,Neutral,69.7478220372993,73.20000000000005,97.04073529411778,154.90094712925313,76.41925522101103,70.11381979692969,45.96934738407754,35.86299285709777,46.791573572608506,969.1929999999999,968.2237500000001,9.731289620588504,20.933263816475495,3.660171612441906,harami_bearish
KALYANKJIL,Kalyan Jewellers India Ltd.,Retail Trade,Specialty Stores,383.5,0.14362188275232052,4107954,0.4317335579690189,396055879883.0,29.35480661038096,,24.3045291020547,0.969664969701427,13.0643,0.391134289439374,Neutral,Buy,Neutral,57.12982860091925,11.649999999999977,12.131764705882688,130.0705790411994,94.07655769768094,92.24178075812613,0.5178036799794086,21.252908638544316,14.249563906132535,385.54200000000003,440.66874999999993,13.461538461538462,12.150899254276943,-26.235814579726867,
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Health Technology,Pharmaceuticals: Major,2332.0,2.9035389639043414,251981,1.499338039943711,395198888506.0,38.13342446981949,17.42312308435302,49.1133843714686,0.0146740535739984,61.1537,2.44336326810554,Buy,Buy,Neutral,60.146185549091065,167.9000000000001,-89.25941176470724,123.15032146136733,83.43276867553784,65.07887958376449,-30.0631445213603,30.391235827417525,60.82449061464194,2330.7819999999974,2502.4150000000027,10.207939508506616,-2.3450586264656614,-28.246153846153845,
NAVINFLUOR,Navin Fluorine International Limited,Process Industries,Chemicals: Specialty,7493.5,2.60149243513384,219971,1.5272603308481996,384996585465.0,57.56702773296459,,20.1050778539636,0.319970915165879,130.17,0.179853718975233,Strong buy,Strong buy,Buy,66.49072505245346,461.0,251.44117647058465,123.37994336890355,79.48269063815547,76.29872188037943,127.80747927277662,26.715847718956205,214.78153649216205,6868.809999999997,5985.902000000002,4.033041788143829,6.434202116326966,58.09071729957806,
NH,Narayana Hrudayalaya Ltd.,Health Services,Hospital/Nursing Management,1878.7,0.5189941144997349,265396,0.9264203784836845,383738481060.0,47.367638123044415,,19.8460902054029,1.2909768410789102,39.6621,0.239648515510584,Neutral,Buy,Neutral,49.938309962508015,-90.5,-13.252647058821822,-75.713056477477,17.783046828690022,13.602986312104164,4.434681620799665,14.877013540438682,53.04824177096739,1847.9320000000016,1816.1410000000026,0.49211018989034744,-0.01596593932942813,-1.3650443639418282,
COCHINSHIP,Cochin Shipyard Limited,Producer Manufacturing,Trucks/Construction/Farm Machinery,1458.0,-0.7893304300489867,1194685,1.0343845624629102,383663849133.0,53.5320898810398,,12.513302568739498,0.28466242398034103,27.236,0.668563787842425,Sell,Strong sell,Neutral,46.86219857149187,18.90000000000009,-83.18323529412055,7.194957337987706,68.12637480418836,58.23808355179324,-27.31216059506437,22.977264803398302,52.61792281187108,1545.7640000000026,1600.3124999999993,3.764856593836744,-1.8908552587309004,-31.996268656716417,
AJANTPHARM,Ajanta Pharma Limited,Health Technology,Pharmaceuticals: Major,3065.2,-0.2732951587714762,51177,0.38260603024843187,382634074098.0,36.2733113301437,8.459135328006202,25.3926116156771,0.057469588631991,84.5029,0.914240935137871,Buy,Strong buy,Neutral,53.04206237392903,88.69999999999982,14.211176470587816,36.801646701436674,67.6189966753298,68.00156085301235,20.083315697552734,14.62278435808719,90.47027439756995,2977.9199999999964,2752.888499999998,-3.5767089244707373,-5.686153846153852,18.74176803285038,
SONACOMS,Sona BLW Precision Forgings Ltd.,Producer Manufacturing,Auto Parts: OEM,613.8,1.4461614742583258,1977764,1.4293998897395002,381800975415.0,59.59223300970873,,11.1550998232049,0.07392491494958481,10.3,0.521342456826328,Buy,Strong buy,Neutral,60.044535763959836,11.5,9.628676470588289,111.08711821300767,68.82060246293851,55.136331091984395,5.535493210959544,18.120657911730543,16.09670523274653,587.5710000000003,507.28025000000014,3.3420321575890073,7.18589015978346,27.954971857410875,
POONAWALLA,Poonawalla Fincorp Limited,Finance,Finance/Rental/Leasing,426.7,5.4882571075401705,11450981,8.75247016351271,375656778293.0,63.26355118016843,,5.8501638512328,4.6805833649007,6.7448,0.0,Buy,Strong buy,Neutral,63.55780009414891,36.849999999999966,-1.6694117647057851,218.01000401823248,85.79799550278915,85.83885509454755,-0.6917538808430095,21.190588242909854,14.005857693242021,410.1929999999998,445.7917500000001,13.484042553191488,6.9423558897243085,1.8377088305489233,
WELCORP,Welspun Corp Limited,Producer Manufacturing,Industrial Machinery,1423.4,1.8605982539001,707135,1.3798563818369696,374820140193.0,23.26957658983162,4.101110201129866,19.4129597046144,0.257269899383544,61.17,0.351889647406573,Buy,Strong buy,Neutral,63.35419511004105,34.600000000000136,52.42676470588208,105.63182668835577,77.41313099102494,67.82056230470945,38.76594339976805,33.333846393597355,45.66722379795634,1270.7260000000006,941.4834999999994,1.671428571428578,11.359724612736663,54.88574537540806,
GODREJIND,Godrej Industries Limited,Process Industries,Agricultural Commodities/Milling,1112.4,0.10799136069114879,285533,2.0212221494682394,374594326700.0,30.2089698154711,,11.6327668331299,4.61364972366101,36.8235,0.0,Strong buy,Strong buy,Buy,58.26531784150181,69.80000000000018,-15.273382352940416,61.13460809401899,60.09927308792148,44.48016285141017,5.635977651499161,40.407967487801415,47.99448238126773,1040.953,1037.6542499999998,9.62846161427023,-1.0276257840651233,-17.355126300148584,spinning_top_black
3MINDIA,3M India Limited,Producer Manufacturing,Industrial Conglomerates,33125.0,-0.37593984962406013,2784,1.1562422128083727,373270337389.0,71.44275984513583,,28.899685886331,0.0960042982778611,463.6579,0.482870180352012,Buy,Strong buy,Buy,58.992241192481565,1130.0,287.85294117650847,66.08243187730996,88.33382031813517,71.63905276386141,119.69384869765054,13.21867004757619,816.2548158051686,32179.900000000023,32959.44999999999,4.992076069730587,4.495268138801261,13.870745960811275,
ATHERENERG,Ather Energy Limited,Consumer Durables,Motor Vehicles,971.7,0.2734637015633962,2072410,0.5925687649086839,372278652858.0,,,-33.7372742307454,0.258187147005205,-13.6762,0.0,Neutral,Buy,Neutral,50.08229760479351,-61.899999999999864,35.09617647058781,-32.38322510645527,34.92456388495992,43.700874265699554,20.14052314958508,39.706795126961616,44.601313548807575,936.175,730.94025,-6.115942028985502,7.8109397536891265,200.18535681186285,spinning_top_white
