symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RADICO,Radico Khaitan Limited,Consumer Non-Durables,Beverages: Alcoholic,504800667033.0,3769.2,3690.0,,3381.524779617441,,3049.6880721180105,3385.5260000000026,3076.1080000000006,,,Bullish,100,72.0520303292388,74.3450253910787,62.37947963176437,11.9655,28.148174846980996,8.158053315733586,93.30441912888334,80,746962.0,345360.7,351981.3333333333,2.577055107624262,42.86,,,100,3710.8,3652.4,3802.8,3836.4,3744.4,3744.4,94.80641482493056,3721.8,3816.6,3626.99,3864.01,3958.81,4053.62,0.67,90.0,4.691275727022738,43.85161438058164,-0.23,3.19,6.59,83.51872368712607,,1.0931307223252766,50.16365911201478,19.9187484005947,18.7313508778606,0.150328316583792,24.7213632285132,74.79781860998358,14.2380026503589,,60,,,74.79781860998358,,,,100,,,,,,,,0,,,,,,True,-6.32,3.0,,,,3.0,92,60,100,,,26.0,30,40,False,32.0,0.0,Strong buy,1.2,3943.142857
BDL,Bharat Dynamics Ltd.,Electronic Technology,Aerospace & Defense,503473593750.0,1373.4,1311.8,,1288.7370271351965,,1373.5701801717223,1317.3140000000024,1404.1284999999982,,,Bullish,67,65.39842471664798,-4.978784947860049,-25.38851903527182,20.4097,22.423811037629733,15.703454085930924,100.0,80,3488237.0,1311837.2,1389323.933333333,3.1321722814762376,26.43,,,83,1325.94,1278.47,1399.84,1426.27,1352.37,1352.3666666666666,43.43091139040034,1351.68,1395.12,1308.25,1416.83,1460.26,1503.69,0.67,43.0,5.719344161342482,8.569169960474316,-31.79,4.22,11.74,119.7447120163217,,,204.3205210942554,10.1901011138278,,7.43226318568258e-05,-27.00286596475822,-23.509796860203007,6.03810283907088,,40,,,-23.509796860203007,,,,33,,,,,,,,0,,,,,,True,5.36,3.0,,,,3.0,75,40,33,,,97.0,30,85,False,47.0,0.0,Strong buy,1.75,1311.928571
SUNDARMFIN,Sundaram Finance Limited,Finance,Finance/Rental/Leasing,496895354415.0,4475.5,4409.6,,4511.336253167814,,4763.392324767203,4551.609999999999,4792.585000000002,,,Bearish,17,54.98678655780293,-32.79904060231456,-86.05350229551381,53.2545,30.67376292095422,9.987466515937188,94.88739784112892,100,114567.0,104099.1,94223.53333333334,1.0828679881587453,54.33,,,100,4409.8,4344.1,4526.6,4577.7,4460.9,4460.900000000001,142.19128704488466,4404.4,4546.6,4262.21,4617.69,4759.88,4902.07,0.67,6.0,-1.3337742504409171,-7.272350564591319,-20.68,-2.83,-5.82,23.958061214438967,,2.474011527637965,30.640847512207603,14.6587740757723,2.9122741180878,4.07980985184961,15.3430654875908,9.541300758087514,33.7137507500196,,40,,,9.541300758087514,,,,100,,,,,,,,0,,,,,,,,,,,,,67,40,100,,,60.0,30,65,False,50.0,2.0,Neutral,1.35,4937.7
HINDCOPPER,Hindustan Copper Ltd,Non-Energy Minerals,Other Metals/Minerals,494100917868.0,511.15,509.7,,534.2336684596772,,468.25187836758266,544.4830000000002,456.5734000000001,,,Bearish,33,41.65421011739424,-11.110124103493716,-9.694854964959047,-1.4153,22.47892791523845,0.9878494517435544,55.23426506128023,40,3191552.0,3394313.7,5667326.7,0.9366646845836368,40.24,,,33,503.7,496.25,515.8,520.45,508.35,508.35,17.05743005026412,502.62,519.68,485.56,528.21,545.26,562.32,0.67,42.0,-8.999465907067842,8.294491525423725,-32.75,-10.5,-7.74,53.83699865183687,,0.5511903593544271,35.65385900382805,31.7206193004224,30.9341537537634,0.03318781996236,48.6185150847916,97.39698116345797,37.8770107510811,,80,,,97.39698116345797,,,,100,,,,,,,,0,,,,,,,,,,,,,36,80,100,,,3.0,30,65,False,,0.0,Sell,1.0,715.0
PREMIERENE,Premier Energies Limited,Electronic Technology,Semiconductors,489007438354.0,1079.6,1057.7,,1008.688510783118,,954.5187596956416,1022.7110000000002,935.4910000000002,,,Bullish,100,61.59028170274422,15.736368155990704,18.550648467134906,-2.8143,16.336833087368834,-0.9995414947271976,38.61342192775209,20,1350684.0,1137959.0,1995691.0333333332,1.2084719837320048,31.29,,,50,1057.24,1034.87,1094.74,1109.87,1072.37,1072.3666666666666,33.32255012871591,1062.94,1096.26,1029.62,1112.92,1146.25,1179.57,0.67,74.0,9.81588851591902,24.091954022988496,-5.0,8.32,15.84,32.26529508280011,,0.5186526685916946,21.082213683741163,42.3507908051561,27.2054068873953,0.860582498939113,20.028839907068,60.94788690390294,24.5991692114922,,100,,,60.94788690390294,,,,100,,,,,,,,0,,,,,,True,-3.89,3.0,,,,3.0,58,100,100,,,97.0,30,60,False,36.0,0.0,Strong buy,1.578947,1112.157895
360ONE,360 One Wam Limited,Finance,Investment Managers,466118587498.0,1145.1,1141.3,,1088.62105824747,,1084.7939874423091,1082.3739999999991,1096.5414999999994,,,Bullish,100,63.38497824231777,13.57074802716511,7.103267925575566,6.4675,14.66037928671904,8.550573514077145,100.0,80,1587197.0,934842.6,907226.8666666668,1.557106233459639,67.67,,,100,1133.74,1122.37,1153.24,1161.37,1141.87,1141.8666666666666,32.50146560599491,1128.85,1161.35,1096.35,1177.6,1210.1,1242.6,0.67,48.0,5.045408678102927,10.680456214962303,-10.1,3.55,0.56,39.24263193968471,,3.302403450516932,35.0993163971535,14.3919738093224,6.76446327649049,1.6197680861771802,21.59858772406301,11.843618244538137,35.3890549130495,,40,,,11.843618244538137,,,,67,,,,,,,,0,,,,,,True,0.02,3.0,,,,3.0,92,40,67,,,60.0,30,65,False,44.0,0.0,Buy,1.227273,1322.454545
AIIL,Authum Investment & Infrastucture Ltd,Finance,Financial Conglomerates,461978685547.0,543.8,551.55,,493.3386672147602,,501.1655485144389,484.36800000000005,539.2691,,,Bullish,100,63.26135803818982,16.957884936604614,8.16580147246958,8.7921,25.833384555246703,19.097678493210672,86.51010028335112,100,622962.0,3009191.4,1308194.3,0.2092647807725331,43.06,,,33,533.04,522.27,552.54,561.27,541.77,541.7666666666667,24.617439376186272,531.49,556.11,506.87,568.42,593.03,617.65,0.67,52.0,8.847077662129688,12.483193711862649,-20.38,7.35,4.36,23.850667976596693,,,22.331915644833774,13.1256633028727,11.5575135361975,0.246537849406294,-42.459688522422006,-54.348744501374526,82.1970096613261,,60,,,-54.348744501374526,,,,0,,,,,,,,0,,,,,,,,,,,,,87,60,0,,,60.0,30,50,False,,0.0,Buy,,
PATANJALI,Patanjali Foods Limited,Process Industries,Agricultural Commodities/Milling,459095211280.0,421.7,424.2,,450.6521798162472,,507.6744437208768,451.36500000000007,525.4035533930002,,,Bearish,0,35.996015111154975,-10.099034621486735,-9.94842531797131,-0.1506,32.80424627264703,0.4167162757471128,45.53801713303381,40,1950271.0,2796712.0000000014,3194497.333333333,0.621565332768839,36.88,,,17,419.24,416.77,424.14,426.57,421.67,421.6666666666667,10.942218798113007,416.23,427.17,405.29,432.64,443.58,454.53,0.67,2.0,-10.637847001483363,-11.77824267782427,-35.51,-12.14,-9.38,25.28177458033573,,0.6478719302360701,27.33151764148293,14.8320112748072,14.8264767535069,0.212950596845514,18.2145240838331,39.25413880331606,3.7297958111768006,,60,,,39.25413880331606,,,,67,,,,,,,,0,,,,,,True,10.51,5.0,,,,5.0,19,60,67,,,31.0,30,30,False,47.0,0.0,Strong sell,1.166667,553.333333
SUPREMEIND,Supreme Industries Limited,Producer Manufacturing,Miscellaneous Manufacturing,448347724707.0,3525.5,3524.5,,3593.7063750222146,,3759.5130886483016,3603.016000000004,3771.9584999999943,,,Bearish,0,47.27575112661125,-21.302549260784417,-26.234138060981984,4.9316,12.275371084786912,0.9853627796396578,51.60930879680267,60,183436.0,150179.5,143629.53333333333,1.2637380428305207,46.88,,,100,3482.34,3439.17,3562.84,3600.17,3519.67,3519.6666666666665,89.74711546563272,3480.63,3570.37,3390.88,3615.25,3704.99,3794.74,0.67,5.0,2.784256559766764,-8.428571428571429,-24.42,1.28,0.2,46.943699517713576,7.259331339706047,,28.500236587905047,16.1288168318045,15.9570588884689,0.0147250720124751,7.384755294962307,-0.718102475021084,10.0281876466435,,40,,,-0.718102475021084,,,,67,,,,,,,,0,,,,,,True,0.09,3.0,,,,3.0,44,40,67,,,86.0,30,45,False,36.0,2.0,Sell,1.446429,4013.25
NLCINDIA,NLC India Limited,Utilities,Electric Utilities,446011652859.0,321.7,323.75,,317.61625748941793,,280.1999615634751,321.1139999999999,272.7808500000001,,,Bullish,83,47.71221720097736,-2.8867884674244806,-0.143098164647026,-2.7437,22.298901754938296,-4.184661206254657,34.4887490786426,0,7203482.0,12121356.6,10274306.1,0.6137027057860813,47.65,,,33,317.44,313.17,327.34,332.97,323.07,323.06666666666666,13.45059384819828,314.97,328.43,301.52,335.15,348.6,362.05,0.67,72.0,-9.660207806795851,22.78625954198473,-17.04,-11.16,-10.64,12.6644568495146,,0.3708092984126951,13.491999621701902,17.7041192411788,8.65056194759708,1.32397857465642,14.454806805695805,34.371197934850464,18.3530946800743,,80,,,34.371197934850464,,,,100,,,,,,,,0,,,,,,,,,,,,,40,80,100,,,21.0,30,50,False,47.0,0.0,Neutral,1.25,388.5
PAGEIND,Page Industries Limited,Consumer Non-Durables,Apparel/Footwear,445893426250.0,39975.0,40180.0,,37436.88078259476,,37742.796179712175,37678.100000000064,37403.32500000004,,,Bullish,100,63.07907079502583,651.8087470220489,535.428945201023,116.3798,24.78261986928753,3.696498054474709,94.34388651727213,80,84195.0,24995.7,30649.83333333333,4.580594968662953,71.88,,,100,39520.0,39065.0,40455.0,40935.0,40000.0,40000.0,1011.2753999644528,39469.36,40480.64,38458.09,40986.28,41997.55,43008.83,0.67,78.0,3.508544795442776,26.924908715669154,-20.98,2.01,5.41,58.37431582673364,,12.33586916367653,38.54225637044016,52.500154564201,45.3534290779387,0.184222115015319,6.319595121247917,4.756346757087758,19.9404403748298,,60,,,4.756346757087758,,,,67,,,,,,,,0,,,,,,True,1.24,3.0,,,,3.0,92,60,67,,,26.0,30,50,False,46.0,0.0,Buy,1.770833,40788.5
ANTHEM,Anthem Biosciences Limited,Health Technology,Biotechnology,445656299015.0,791.05,798.1,,755.2043352185034,,726.4766808729582,764.1240000000004,712.4910000000001,,,Bullish,100,57.80699228627576,6.468760965682577,4.973178756440466,1.4956,16.234486515123457,2.321821239166981,75.58378486121111,80,1253392.0,613504.6,571874.0333333333,2.435464349094001,53.87,,,100,778.44,765.82,809.24,827.42,796.62,796.6166666666667,24.56230141293142,778.77,803.33,754.21,815.61,840.17,864.74,0.67,75.0,-1.2421972534332142,24.36915336844588,-9.44,-2.74,0.3,75.6413811568288,,,52.38494009606505,21.7077320989268,21.3996287390743,0.0177234893752408,,,32.9393428145883,,60,,,,,,,33,,,,,,,,0,,,,,,,,,,,,,92,60,33,,,14.0,30,65,False,73.0,2.0,Buy,1.0,879.428571
VOLTAS,Voltas Limited,Producer Manufacturing,Industrial Machinery,444047314514.0,1343.4,1357.6,,1326.029797808502,,1369.694735730866,1336.754000000001,1382.2049999999997,,,Neutral,50,56.534426163779656,6.26725943417091,-6.71482315756327,12.9821,19.1031409814123,5.265632346027272,95.16514647546192,80,987277.0,1096950.6,1206002.8,0.8662155011528313,46.08,,,33,1328.44,1313.47,1362.54,1381.67,1347.57,1347.5666666666668,42.12530556246957,1322.34,1364.46,1280.21,1385.53,1427.65,1469.78,0.67,20.0,3.809597403600972,-0.7095343680709467,-15.11,2.31,1.23,118.25912428035706,6.971380443861162,,68.4303469646004,5.83235320587021,5.49512480912599,0.155653349476649,-7.58006332399045,-55.32544960456821,3.95099863105058,,20,,,-55.32544960456821,,,,33,,,,,,,,1,,,,,,True,-1.48,3.0,,,,3.0,59,20,33,,,86.0,30,60,False,59.0,1.0,Neutral,1.810811,1331.394737
AIAENG,AIA Engineering Limited,Producer Manufacturing,Industrial Machinery,436272710609.0,4687.0,4532.9,,4189.096280978723,,3834.9635643667966,4123.686000000001,3735.176000000001,,,Bullish,100,70.29996581768988,133.46507836870387,135.11629291276753,-1.6512,29.17652507219105,3.1129688703112968,48.28358697462403,40,184500.0,82790.9,111521.36666666668,2.170468221168947,46.2,,,100,4549.4,4411.8,4796.2,4905.4,4658.6,4658.599999999999,147.37117984356183,4613.31,4760.69,4465.94,4834.37,4981.74,5129.11,0.67,80.0,17.681028422215523,29.88056640895614,-1.84,16.18,15.1,34.52204969790444,,1.6639876964540663,31.252769012611807,16.9894161162007,16.9788773515523,0.0012792840405443,3.0885558642528244,20.064467918588264,25.8740268931352,,100,,,20.064467918588264,,,,100,,,,,,,,0,,,,,,,,,,,,,76,100,100,,,86.0,30,60,False,58.0,0.0,Strong buy,1.666667,4550.6
BALKRISIND,Balkrishna Industries Limited,Consumer Durables,Automotive Aftermarket,433871441795.0,2243.7,2234.2,,2193.6437385009085,,2320.9198560202303,2198.0820000000003,2312.928499999999,,,Neutral,50,56.42192655814464,5.072362369191524,-12.1180043426175,17.1904,15.169819866000124,7.118304210827839,95.74716727159922,80,130532.0,224696.2,230936.03333333333,0.5643584946693087,62.3,,,33,2211.54,2179.37,2267.34,2290.97,2235.17,2235.1666666666665,75.81085123095662,2205.79,2281.61,2129.98,2319.51,2395.32,2471.13,0.67,36.0,5.884851344974035,5.268837383879127,-19.91,4.38,3.3,34.89261776277934,,,20.04232868615868,11.6488441818329,10.9878502537477,0.375236073166479,3.600380972436932,-24.88713153483592,14.094601536716,,60,,,-24.88713153483592,,,,33,,,,,,,,0,,,,,,,,,,,,,59,60,33,,,77.0,30,60,False,40.0,0.0,Buy,2.157895,2281.421053
MPHASIS,Mphasis Limited,Technology Services,Packaged Software,433557186621.0,2267.5,2336.6,,2287.891985811337,,2475.784928466892,2279.4600000000005,2575.869999999998,,,Bearish,0,47.67156764572446,17.072072156369813,18.752058189073317,-1.68,11.406830570323098,-2.853348185596157,31.96595864284185,0,1187118.0,497674.0,537176.9333333333,2.873292412551191,34.35,,,83,2185.34,2103.17,2314.34,2361.17,2232.17,2232.1666666666665,78.08734363207438,2228.46,2306.54,2150.37,2345.59,2423.67,2501.76,0.67,42.0,3.0681818181818183,8.233890214797135,-25.34,1.57,9.09,23.25879577392553,,2.5960037474592856,14.380140981408044,18.2858052784719,17.2734621397805,0.243833416234538,11.592842635766289,9.232492997198872,15.2907303292069,,80,,,9.232492997198872,,,,100,,,,,,,,0,,,,,,True,7.15,3.0,,,,3.0,17,80,100,,,39.0,30,70,False,32.0,0.0,Sell,1.337838,2643.594595
PETRONET,Petronet Lng Limited,Utilities,Gas Distributors,432975026080.0,288.7,288.25,,275.9765336019885,,281.64259487536333,274.66280000000006,278.9502999999997,,,Bullish,100,62.84176940227021,3.899974264970752,1.4721198482911335,2.4279,16.642815866630297,7.98578642229286,89.2727923325866,80,2152318.0,3886384.2,3057463.2666666666,0.5431432653990603,57.5,,,33,285.54,282.37,291.89,295.07,288.72,288.7166666666667,7.223804862460892,285.09,292.31,277.86,295.92,303.15,310.37,0.67,37.0,8.881765038657369,5.5382928166697045,-11.55,7.38,7.9,11.067536121877072,,,6.626765844713765,18.5593544951835,16.9368827284081,0.105069729080154,-14.685802036521494,-1.5072967207234436,10.398113250493,,60,,,-1.5072967207234436,,,,33,,,,,,,,0,,,,,,True,0.16,3.0,,,,3.0,79,60,33,,,21.0,30,50,False,45.0,0.0,Buy,1.612903,315.4375
CPPLUS,Aditya Infotech Limited,Consumer Durables,Electronics/Appliances,428863819582.0,3637.8,3513.7,,2763.620909690436,,1869.6054072651527,2666.204,1789.688,,,Bullish,100,78.36498996982895,263.1450990619628,268.5421119162855,-5.397,51.73126828701336,6.256572029442701,21.230076646016244,40,354987.0,271833.8,390170.5333333333,1.062684835351161,34.66,,,50,3535.6,3433.4,3697.0,3756.2,3594.8,3594.8,161.7097680677517,3556.95,3718.65,3395.24,3799.51,3961.22,4122.93,0.67,99.0,56.801724137931046,113.98823529411766,-2.06,55.3,54.22,115.4358753046304,,,75.71905004336436,25.424629403660205,24.2326475359931,0.0960435451395604,,,12.0856129105016,,40,,,,,,,33,,,,,,,,0,,,,,,,,,,,,,66,40,33,,,77.0,30,70,False,73.0,0.0,Strong buy,1.0,3306.5
PIIND,PI Industries Limited,Process Industries,Chemicals: Specialty,425637604661.0,2803.6,2846.0,,2902.510554647304,,3193.3316932727585,2939.273999999993,3236.786999999997,,,Bearish,17,45.74018975625757,-28.28963858268662,-42.683695174093735,14.3941,17.575742185188084,4.580722172485815,78.61937522625591,60,258029.0,420883.5,471551.56666666665,0.6368433691941159,57.56,,,33,2774.9,2746.2,2839.1,2874.6,2810.4,2810.4,80.7143487680763,2763.24,2843.96,2682.53,2884.31,2965.03,3045.74,0.67,12.0,-4.962711864406783,-3.5867808384057285,-35.25,-6.46,-3.7,32.202856401173435,,,22.74371346617019,12.3511396843951,12.1551232261508,0.03047949779618,-15.84522048685101,-20.445814707462656,19.7447011335031,,60,,,-20.445814707462656,,,,0,,,,,,,,0,,,,,,True,0.97,3.0,,,,3.0,37,60,0,,,31.0,30,40,False,51.0,0.0,Sell,2.043478,3133.375
JKCEMENT,J.K. Cement Ltd.,Non-Energy Minerals,Construction Materials,424469586076.0,5503.5,5540.0,,5289.061802954623,,5527.783837074858,5373.399999999999,5743.675000000004,,,Bullish,67,60.16181625029631,-0.3646816427044541,-83.06262173863848,82.6979,20.964868399994867,15.449968533668974,98.40384863112747,80,39304.0,93904.7,71930.06666666667,0.4070726069052373,39.91,,,17,5449.66,5395.83,5552.66,5601.83,5498.83,5498.833333333333,176.5471818638289,5415.23,5591.77,5238.68,5680.05,5856.59,6033.14,0.67,43.0,1.2696660226331768,8.98019801980198,-27.26,-0.23,2.53,42.84800034879448,,2.828096149629698,20.293220430704437,15.122239972939704,8.788339239511,0.878608831574834,15.515840779853775,15.251311179006777,12.665879626593204,,40,,,15.251311179006777,,,,100,,,,,,,,0,,,,,,,,,,,,,62,40,100,,,3.0,30,50,False,50.0,0.0,Buy,1.3,6107.8
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Process Industries,Chemicals: Specialty,423175154486.0,3839.9,3837.5,,3598.873593895559,,3523.230538074832,3592.902000000008,3501.5390000000048,,,Bullish,100,65.10194045607322,38.882837558864594,24.47982250788601,14.403,16.938848420391725,9.943881349138184,98.14187568287711,80,185370.0,111732.0,100167.66666666669,1.9132518779531704,49.56,,,100,3787.26,3734.63,3906.26,3972.63,3853.63,3853.633333333333,117.53482185514883,3781.13,3898.67,3663.6,3957.43,4074.97,4192.5,0.67,71.0,3.778276262803713,21.51582278481013,-2.25,2.28,5.04,73.36243707192189,,13.817700572863997,37.01540386738769,7.6462106279682,6.934850201836539,0.345792016272565,5.467595524593625,5.30599023824949,16.7133706965572,,40,,,5.30599023824949,,,,100,,,,,,,,0,,,,,,,,,,,,,92,40,100,,,31.0,30,60,False,40.0,0.0,Strong buy,1.75,4012.666667
ASTERDM,Aster DM Healthcare Ltd.,Health Services,Hospital/Nursing Management,419159915466.0,809.4,788.5,,738.7332493818623,,660.814902733405,735.0790000000006,661.7059999999998,,,Bullish,100,63.90600947869168,18.002760945891964,17.07761077416873,0.9252,26.50626295185762,5.645108660184038,42.85006708291235,80,812938.0,1130420.0,781936.1,0.7579946091563782,48.4,,,67,790.15,770.9,823.85,838.3,804.6,804.6000000000001,27.239250595540035,795.78,823.02,768.54,836.64,863.88,891.12,0.67,77.0,8.556866952789694,26.07476635514018,-3.24,7.06,10.1,107.56289120121198,,,47.79721157630711,9.6987354961875,6.534068431463321,0.485080400187069,12.19680750810688,-93.023223471208,13.7141897217879,,20,,,-93.023223471208,,,,67,,,,,,,,0,,,,,,,,,,,,,85,20,67,,,35.0,30,60,False,58.0,0.0,Strong buy,1.166667,790.833333
HUDCO,Housing & Urban Development Corp. Ltd.,Finance,Finance/Rental/Leasing,417996731207.0,208.65,211.55,,205.04307941801144,,207.32930111739768,207.2918,210.1632000000001,,,Bullish,83,51.62938972455999,1.0557010717215576,0.5568606416420887,0.4988,12.036497707210366,2.219282774838331,74.43468614499265,80,2550460.0,2732576.7,3299052.7666666666,0.9782633794046802,58.32,,,33,206.23,203.82,211.83,215.02,209.42,209.4233333333333,6.248983388472237,205.53,211.77,199.28,214.9,221.15,227.4,0.67,69.0,4.534068136272551,20.398153491055968,-15.47,3.03,0.04,10.351961737680844,,0.2144684050663,59.10813064733281,20.2003779838076,2.83749282603558,6.44705548825827,19.7337167749928,48.93887443840151,24.9201404301683,,80,,,48.93887443840151,,,,100,,,,,,,,0,,,,,,,,,,,,,72,80,100,,,60.0,30,75,False,52.0,0.0,Buy,1.5,222.0
IRCTC,Indian Railway Catering & Tourism Corp. Ltd.,Consumer Services,Other Consumer Services,415639990234.0,519.6,524.0,,535.2747825767987,,612.1206919889554,537.066,626.1414999999995,,,Bearish,0,45.63058802236221,-4.400745463945441,-5.599271309348102,1.1985,10.7029011820058,0.6781631466770005,87.71892061596367,60,756287.0,845624.0,946033.8,0.898969774578533,53.02,,,33,517.46,515.33,522.81,526.03,520.68,520.6833333333333,11.059659401396974,514.07,525.13,503.01,530.66,541.72,552.78,0.67,16.0,-1.2261191901910335,-1.9437629741460567,-34.94,-2.73,0.67,29.83086656485745,,5.0357575619651564,23.126968900391315,34.9591782191043,34.3849892982958,0.0187362918774665,11.49226121840958,5.973972244361563,31.2014154312124,,80,,,5.973972244361563,,,,67,,,,,,,,0,,,,,,,,,,,,,31,80,67,,,9.0,30,40,False,52.0,0.0,Sell,1.333333,670.857143
ASTRAL,Astral Limited,Producer Manufacturing,Miscellaneous Manufacturing,413922713196.0,1542.1,1565.7,,1547.8699608990212,,1529.870331095713,1550.8200000000036,1504.4069999999963,,,Neutral,50,50.19954458429303,-0.0517963399545351,-5.0437134421468,4.9919,9.61035716448474,2.044732662784533,87.99382198506568,80,464128.0,468908.8999999997,677231.8333333335,1.0052956237731037,58.81,,,67,1523.66,1505.23,1562.16,1582.23,1543.73,1543.7333333333331,42.56391003283894,1520.82,1563.38,1478.25,1584.66,1627.23,1669.79,0.67,9.0,7.673509286412502,-6.255319148936176,-12.81,6.17,5.09,77.19725071460395,,31.632362443306015,38.399067194641006,13.9832440813561,13.4393588378937,0.0616821508662116,12.622591043138332,2.4777998368653558,11.6965563438176,,20,,,2.4777998368653558,,,,100,,,,,,,,0,,,,,,True,2.22,3.0,,,,3.0,65,20,100,,,86.0,30,50,False,47.0,0.0,Neutral,1.321429,1760.535714
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Finance,Finance/Rental/Leasing,408569314656.0,294.1,296.05,,305.2447554581348,,315.3455276344568,304.06,324.4347500000001,,,Bearish,17,46.75016027208235,-4.092282772178407,-5.636935996951798,1.5447,15.04623245268344,4.755120213713276,91.85495918302558,60,1749245.0,2235960.800000001,2198519.1666666674,0.7484782752409693,48.61,,,33,290.7,287.3,296.3,298.5,292.9,292.90000000000003,9.71197860713968,289.24,298.96,279.53,303.81,313.52,323.24,0.67,8.0,-7.515723270440245,-6.575603557814483,-28.65,-9.02,-12.01,14.137451989866795,,0.839709539126739,21.83780914062153,11.8523670229882,2.45128608513675,4.28853837883616,13.79496245640961,16.94775188046009,30.218341108365298,,60,,,16.94775188046009,,,,100,,,,,,,,0,,,,,,,,,,,,,37,60,100,,,60.0,30,65,False,37.0,0.0,Sell,1.472222,349.361111
EMBASSY.RR,Embassy Office Parks REIT,Finance,Real Estate Investment Trusts,403499399361.0,425.83,429.89,,429.4235823875276,,422.8403546844238,430.2740000000009,427.4082000000001,,,Bearish,17,44.765366483821126,-0.1277484705680081,0.2959027629308445,-0.4237,10.612881692548983,-0.0657107319706248,19.97490997105869,0,448679.0,398150.9,419527.06666666665,1.1995318211627422,,,,100,423.26,420.69,429.85,433.87,427.28,427.2799999999999,5.567612034649655,423.05,428.61,417.48,431.4,436.97,442.53,0.67,27.0,-0.7412414629029642,1.8001434377241148,-7.83,-2.24,-5.23,119.230015399692,1.942448369888369,,19.140442470724185,1.55505093676609,0.900902339333716,1.08446144761313,12.226549664905209,-79.15937259295566,42.0162007115721,,0,,,-79.15937259295566,,,,33,,,,,,,,0,,,,,,,,,,,,,27,0,33,,,60.0,30,40,False,38.0,0.0,Sell,1.235294,481.283376
IPCALAB,IPCA Laboratories Limited,Health Technology,Pharmaceuticals: Major,401821572864.0,1585.8,1543.6,,1559.2062976172458,,1487.0165700965665,1550.219999999998,1453.337999999998,,,Bullish,100,52.053342010803775,1.9393633737640807,8.530872211832973,-6.5915,18.547000300060773,-3.8559476173153953,32.279302634905974,20,262446.0,211606.2,322132.93333333335,1.2521911890582254,29.71,,,50,1549.16,1512.53,1615.76,1645.73,1579.13,1579.1333333333332,50.35053871041568,1560.62,1610.98,1510.27,1636.15,1686.5,1736.85,0.67,30.0,-3.7684325505188494,2.974025974025971,-5.51,-5.27,-2.23,35.2555124254672,,0.6274124277594286,21.334014566215718,15.2025078169443,14.4423540459968,0.100295021832112,7.90573169463029,54.69659242547223,15.711260137275,,100,,,54.69659242547223,,,,67,,,,,,,,0,,,,,,,,,,,,,58,100,67,,,14.0,30,60,False,57.0,0.0,Buy,1.115385,1728.857143
KPRMILL,K.P.R. Mill Limited,Consumer Non-Durables,Apparel/Footwear,397016955612.0,1159.75,1186.4,,988.2020093872532,,964.7678262426066,969.193,968.22375,,,Bullish,100,69.7478220372993,45.96934738407754,36.74487655017288,9.2245,35.86299285709777,11.745435274847049,46.98884554966733,80,1246017.0,925983.3,538546.0666666667,1.5177963456932568,36.24,,,83,1127.84,1095.92,1188.84,1217.92,1156.92,1156.9166666666667,46.791573572608506,1136.35,1183.15,1089.56,1206.54,1253.33,1300.12,0.67,86.0,20.933263816475492,37.7948078179766,-7.74,19.43,22.83,13.611450166658845,,0.0541166211592852,30.669540718073357,16.1968671726046,16.0772002478839,0.1046300196574,4.109188024822006,257.300411798747,15.8138569733714,,100,,,257.300411798747,,,,100,,,,,,,,0,,,,,,,,,,,,,89,100,100,,,26.0,30,70,False,38.0,0.0,Buy,1.142857,1146.0
